"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2025/11/27 6:55:14 JST","12192951983","注文","503-4751150-5138229","FootBraces-BK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","茨城県","315-001","","725","73","0","0","0","0","-8","0","0","0","0","-222","0","0","568"
"2025/11/27 10:46:06 JST","12192951983","注文","250-4312307-9522206","Sport-Ball-Black","バランスボール 65cm - エクササイズボール トレーニング用 フィットネスボール ヨガボール アンチバースト ハ�","1","amazon.jp","Amazon","松山市居相","愛媛県","790-093","","1,363","136","0","0","0","0","-15","0","0","0","0","-485","0","0","999"
"2025/11/27 12:10:40 JST","12192951983","注文","250-5540837-9831867","Car-MagicMount","車載ホルダー マグネット式 【強磁力】片手操作 車 スマホホルダー 車 携帯ホルダ 磁気式車載用携帯電話マウ�","1","amazon.jp","Amazon","","東京都","101-004","","1,363","136","0","0","0","0","-15","0","0","0","0","-413","0","0","1,071"
"2025/11/27 13:18:36 JST","12192951983","注文","249-2976336-2467066","FootBraces-PK-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","愛知県","471-007","","589","59","0","0","0","0","-6","0","0","0","0","-222","0","0","420"
"2025/11/27 18:42:54 JST","12198988223","注文","503-7398029-2563016","HikingPoles-BK","登山 トレッキング ポール - 伸縮機能付きのハイキングポール、バックパッキング用ギア - 7075アルミニウム製、","1","amazon.jp","Amazon","","青森県","035-007","","2,362","236","0","0","0","0","-26","0","0","0","0","-624","0","0","1,948"
"2025/11/27 20:52:34 JST","12198988223","注文","503-5401917-3365429","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","2","amazon.jp","Amazon","","東京都","140-001","","1,089","109","105","10","0","0","-12","-105","-10","0","0","-504","0","0","682"
"2025/11/27 21:43:13 JST","12198988223","注文","249-3174208-3488615","Home-Fmat32BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","兵庫県","670-098","","2,700","270","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,840"
"2025/11/27 22:19:39 JST","12198988223","注文","503-6436623-7437451","FootBraces-PK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","東京都","192-037","","726","72","139","14","0","0","-8","-139","-14","0","0","-222","0","0","568"
"2025/11/28 3:13:27 JST","12198988223","注文","249-3297673-7472615","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","566-000","","454","45","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/28 10:20:18 JST","12198988223","注文","503-2621810-5023833","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","2","amazon.jp","Amazon","","東京都","167-005","","1,635","163","0","0","0","0","-18","0","0","0","0","-838","0","0","942"
"2025/11/28 18:36:22 JST","12198988223","返金","503-4894708-2804613","Home-Fmat32BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","群馬県","370-080","","-2,700","-270","0","0","0","0","30","0","0","0","0","0","0","0","-2,940"
"2025/11/28 20:40:18 JST","12198988223","注文","503-6494387-6755020","Bike-PhoMount","バイク スマホホルダー 自転車 スマホホルダー バイク 携帯ホルダー脱着簡単 対応オートバイ 自転車用携帯電�","1","amazon.jp","Amazon","","愛知県","485-083","","363","36","0","0","0","0","-4","0","0","0","0","-368","0","0","27"
"2025/11/28 22:56:30 JST","12198988223","注文","250-9007511-9637413","KnBraces-GY-XS","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","573-004","","363","36","0","0","0","0","-8","0","0","0","0","-252","0","0","139"
"2025/11/28 23:29:10 JST","12198988223","注文","249-4358467-7366216","FootBraces-BK-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","群馬県","379-216","","816","82","0","0","0","0","-9","0","0","0","0","-222","0","0","667"
"2025/11/29 3:08:17 JST","12198988223","注文","503-8544594-0857403","Home-Fmat39GY","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","8","amazon.jp","Amazon","","熊本県","869-110","","20,335","2,033","454","46","0","0","-224","-454","-46","0","0","-8,800","0","0","13,344"
"2025/11/29 4:37:40 JST","12198988223","注文","250-2776268-5553448","Home-Fmat39BU","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","福岡県","811-232","","2,334","233","250","25","0","0","-26","0","0","0","0","-1,807","0","0","1,009"
"2025/11/29 4:42:39 JST","12198988223","注文","250-5103782-4310201","KND-Bottles-6pcs","ガラス製ウォーターボトル 水筒 532ml ガラス 水筒 のクリアウォーターボトル 6本セット、ステンレス製密閉キャ","1","amazon.jp","Amazon","","沖縄県","905-022","","1,999","200","0","0","0","0","-22","0","0","0","0","-514","0","0","1,663"
"2025/11/29 5:26:22 JST","12198988223","注文","250-2818928-5786232","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","茨城県","300-031","","454","45","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/29 7:17:36 JST","12198988223","注文","503-1075194-0909465","KND-OvenMitts","耐熱ミトン 耐熱オーブンミトンセット - シリコン製 | 耐熱グローブ、防水、滑り止め | グリル、バーベキュー�","1","amazon.jp","Amazon","","北海道","001-092","","1,355","135","0","0","0","0","-15","0","0","0","0","-485","0","0","990"
"2025/11/29 8:50:07 JST","12198988223","注文","249-5552790-9884666","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","2","amazon.jp","Amazon","","福岡県","816-098","","1,089","109","0","0","0","0","-12","0","0","0","0","-504","0","0","682"
"2025/11/29 10:17:04 JST","12198988223","注文","249-4505366-8975844","KND-OvenMitts","耐熱ミトン 耐熱オーブンミトンセット - シリコン製 | 耐熱グローブ、防水、滑り止め | グリル、バーベキュー�","2","amazon.jp","Amazon","","静岡県","431-319","","2,709","271","0","0","0","0","-30","0","0","0","0","-970","0","0","1,980"
"2025/11/29 12:06:46 JST","12198988223","注文","503-4344205-2493409","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","和歌山県","649-262","","454","45","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/29 13:05:15 JST","12198988223","注文","249-0751641-6505421","Car-Vacuum-BK/2","ハンディクリーナー車用掃除機 - ポータブルハンドヘルド掃除機（4.8m コード、HEPAフィルター、バッグ、アタッ","1","amazon.jp","Amazon","","千葉県","273-086","","2,206","221","0","0","0","0","-27","0","0","0","0","-514","0","0","1,886"
"2025/11/29 13:23:20 JST","12198988223","注文","250-2776268-5553448","Home-Fmat39BU","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","福岡県","811-232","","2,334","233","250","25","0","0","-26","0","0","0","0","-1,807","0","0","1,009"
"2025/11/29 13:25:02 JST","12198988223","振込み","","","末尾が279のアカウントへ","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-212,447","-212,447"
"2025/11/29 13:52:20 JST","12198988223","注文","249-4918698-9867857","Sport-Ball-BK/1","バランスボール 65cm - ヨガボール 破裂防止 妊娠中 エクササイズボール オフィス エクササイズボール トレーニ�","1","amazon.jp","Amazon","堺市堺区北清水町","大阪府","590-000","","1,544","154","418","42","0","0","-17","0","0","0","0","-945","0","0","1,196"
"2025/11/29 17:27:34 JST","12198988223","注文","250-9036642-1511058","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","大阪府","565-081","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/29 20:31:24 JST","12198988223","注文","249-8541489-5269413","FootBraces-PK-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","岐阜県","509-012","","589","59","0","0","0","0","-6","0","0","0","0","-222","0","0","420"
"2025/11/29 22:09:21 JST","12198988223","注文","503-8810245-4627853","KnBraces-2BK-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","552-001","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/29 22:18:05 JST","12198988223","注文","250-6189622-4255037","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","東京都","177-005","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/29 22:33:35 JST","12198988223","注文","503-8306399-2092659","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","京都府","615-003","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/29 23:08:33 JST","12198988223","注文","250-2811596-3025456","Car-Vacuum-BK/2","ハンディクリーナー車用掃除機 - ポータブルハンドヘルド掃除機（4.8m コード、HEPAフィルター、バッグ、アタッ","1","amazon.jp","Amazon","さいたま市北区櫛引町","埼玉県","331-082","","2,206","221","0","0","0","0","-27","0","0","0","0","-514","0","0","1,886"
"2025/11/30 1:09:23 JST","12198988223","注文","250-7512965-4295054","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","神奈川県","252-030","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/30 1:34:27 JST","12198988223","注文","503-9730874-7218264","KnBraces-GY-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","京都府","606-841","","317","32","0","0","0","0","-7","0","0","0","0","-252","0","0","90"
"2025/11/30 4:04:53 JST","12198988223","注文","249-8777508-1051024","Twzrs-Pink1","毛抜き ピンセット先細め 精密 眉毛抜き 先斜 すべり止め ピンセット用 精密 ステンレス 鼻毛 ヒゲ とげぬき 黒","1","amazon.jp","Amazon","","大阪府","561-080","","490","49","0","0","0","0","-28","0","0","0","0","-222","0","0","289"
"2025/11/30 7:11:03 JST","12198988223","注文","249-0212008-0035809","Sport-Ball-BK/1","バランスボール 65cm - ヨガボール 破裂防止 妊娠中 エクササイズボール オフィス エクササイズボール トレーニ�","1","amazon.jp","Amazon","","茨城県","311-341","","1,389","139","0","0","0","0","-17","0","0","0","0","-485","0","0","1,026"
"2025/11/30 8:44:44 JST","12198988223","注文","249-1548686-5032652","FootBraces-BK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","愛知県","491-020","","725","73","0","0","0","0","-8","0","0","0","0","-222","0","0","568"
"2025/11/30 12:58:25 JST","12198988223","注文","503-3987295-4354266","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","千葉県","260-004","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/30 18:39:07 JST","12198988223","注文","249-5388678-9162268","KND-OvenMitts","耐熱ミトン 耐熱オーブンミトンセット - シリコン製 | 耐熱グローブ、防水、滑り止め | グリル、バーベキュー�","1","amazon.jp","Amazon","日向市新生町","宮崎県","883-001","","1,355","135","0","0","0","0","-15","0","0","0","0","-485","0","0","990"
"2025/11/30 19:21:28 JST","12198988223","注文","249-1201150-4571832","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","大阪府","599-030","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/30 20:59:31 JST","12198988223","注文","503-8947513-9879821","MUS-IsoShieldx2","防音 吸音材 シールド マイク分離シールド 折り畳み ボーカル録音放送用 (26cm×11cm×2枚) リフレクションフィル�","1","amazon.jp","Amazon","","神奈川県","230-003","","2,898","290","0","0","0","0","-34","0","0","0","0","-514","0","0","2,640"
