"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"02.06.2025 21:57:53 UTC","24916174592","Erstattung","304-4763811-5612331","03DEWWJPJB","MOVASEE Edelstahl Becher mit Deckel - 500ml, Doppelwandige Isolierung, hält Getränke warm oder kalt, spülmaschinenfest, für Kaffee, Bier, und mehr","1","amazon.de","Amazon","Bischofsheim I.d.rhön","","97653","MarketplaceFacilitator","-9,24","-1,75","0","0","0","0","0","0","1,75","1,32","0","0","0","-7,92"
"02.06.2025 21:58:21 UTC","24916174592","Bestellung","303-0179052-9567561","Y3-2E63-PUBT","MOVASEE Kaffeedose Luftdicht mit Datumsanzeige u. CO2-Ventil - Vakuumbehälter für Kaffeepulver, Kaffeebohnen - Edelstahl Kaffeebohnen Behälter - De","1","amazon.de","Amazon","Bad Herrenalb","","76332","MarketplaceFacilitator","13,44","2,55","1,22","0,23","0","0","-1,22","-0,23","-2,55","-2,40","-4,41","0","0","6,63"
"02.06.2025 22:01:34 UTC","24916174592","Bestellung","304-1259159-1661903","4Q-54MD-Y6CV","Natürlicher Mörser aus unpoliertem Granit mit Stößel - 15 cm, 3.5 kg schwer, einzigartiges Muster, einfach zu reinigen - Ideal als Geschenk und f�","1","amazon.de","Amazon","Farchant","","82490","MarketplaceFacilitator","16,80","3,19","0","0","0","0","0","0","-3,19","-3,00","-5,67","0","0","8,13"
"02.06.2025 22:02:16 UTC","24916174592","Bestellung","304-4763811-5612331","03DEWWJPJB","MOVASEE Edelstahl Becher mit Deckel - 500ml, Doppelwandige Isolierung, hält Getränke warm oder kalt, spülmaschinenfest, für Kaffee, Bier, und mehr","1","amazon.de","Amazon","Bischofsheim I.d.rhön","","97653","MarketplaceFacilitator","9,24","1,75","0","0","0","0","0","0","-1,75","-1,65","-3,25","0","0","4,34"
"02.06.2025 22:02:37 UTC","24916174592","Erstattung","306-8554279-3275565","03DE-SP-BANDS","Lauf-Stirnbänder für Männer, Frauen, Jungen und Mädchen, Sport-Schweißbänder für Basketball, Yoga, Training, Workout, schnelltrocknend und ruts","1","amazon.de","Amazon","Mammendorf","","82291","MarketplaceFacilitator","-4,03","-0,76","0","0","0","0","0","0","0,76","0,30","0","0","0","-3,73"
"02.06.2025 22:18:31 UTC","24916174592","Bestellung","303-5882802-4857115","UD-EFQH-0MU9","MOVASEE Pfannen Spritzschutz für Küche & Herd - 33cm Edelstahl-Spritzsieb mit 4 Schneidbrettern - Praktischer Küchenhelfer gegen Fett und Ölspritz","1","amazon.de","Amazon","Witten","Nordrhein-Westfalen","58452","MarketplaceFacilitator","9,24","1,75","0","0","0","0","0","0","-1,75","-1,65","-3,90","0","0","3,69"
"02.06.2025 22:29:44 UTC","24916174592","Bestellung","306-5025740-3585137","03DEWWJPJB","MOVASEE Edelstahl Becher mit Deckel - 500ml, Doppelwandige Isolierung, hält Getränke warm oder kalt, spülmaschinenfest, für Kaffee, Bier, und mehr","1","amazon.de","Amazon","Eberstalzell","Oberösterreich","4653","MarketplaceFacilitator","9,24","1,85","0","0","0","0","0","0","-1,85","-1,65","-3,40","0","0","4,19"
"02.06.2025 22:30:44 UTC","24916174592","Bestellung","304-6580750-5280301","MVAWWJSKWDP","Backblech & Abkühlgitter Set - 45 x 34 cm, Aluminium-Backblech mit Edelstahl-Rost für Kekse, Brot & mehr","1","amazon.de","Amazon","Münster","","48145","MarketplaceFacilitator","15,96","3,03","0","0","0","0","0","0","-3,03","-2,85","-5,27","0","0","7,84"
"02.06.2025 22:31:13 UTC","24916174592","Bestellung","306-4022857-2429153","Adirondack Chair Cushion-0923","MOVASEE Adirondack Stuhlkissen, hohe Rückenlehne, Terrassenstuhlkissen für Gartenmöbel, Outdoor-Stuhlkissen für Schaukelstühle, Veranda, Hof und","1","amazon.de","Amazon","SEEVETAL","NIEDERSACHSEN","21220","MarketplaceFacilitator","25,20","4,79","0","0","0","0","0","0","-4,79","-4,50","-7,81","0","0","12,89"
"02.06.2025 22:41:10 UTC","24916174592","Bestellung","305-7824934-5957900","03DE-SP-WRAPS","Handgelenk Bandagen Fitness (2 St.) - 20 Zoll lange Handgelenkstützgurte zum Gewichtheben mit Daumenschlaufe","1","amazon.de","Amazon","Haiger","Hessen","35708","MarketplaceFacilitator","5,87","1,12","0","0","0","0","0","0","-1,12","-1,05","-2,65","0","0","2,17"
